功,gong,力,5,功,aln,2506,12153,"功 <名>
(会意。从力,工声。“工”亦兼表字义,表示用力从事工作。本义:功绩,功业;功劳)
同本义 [meritorious service; exploit; achievement; heroic achievement]
功,以劳定国也。――《说文》
国功曰功。――《周礼·司勋》
欲诛有功之人,此亡秦之续耳。――《史记 は钣鸨炯汀?
驽马十驾,功在不舍。――《荀子·劝学》
位尊而无功,奉厚而无劳,而挟重器多也。――《战国策·赵策》
又如:功誉(功绩与声誉);功行(功绩与德行);功化(功业与教化);功成名就(建立了功业,才有名声。后指功绩、名声皆得)
事情;工作 [work]
嗟我农夫,我稼既同("
攻,gong,攵,7,攻,aty,2505,1213134,"攻 <动>
(形声。从攴,工声。本义:进攻,攻打)
同本义(与“守”相对) [assail;attack;assault]
攻,击也。――《说文》
攻灵公于桃园。――《左传·宣公二年》
宽则两军相攻。――《战国策·秦策》
以此攻城,何城不克?――《左传·僖公四年》
公输盘为楚造云梯之械,成,将以攻宋。――《墨子·公输》
其次伐兵,下政攻城,攻城之法为不得已。――《孙子·谋攻》
仁义不施而攻守之势异也。――汉·贾谊《过秦论》
子曰:“非吾徒也,小子鸣鼓而攻之可也。”――《论语·先进》
又如:攻车(古代的一种兵车。用于进攻);攻钞(攻打劫掠);攻围(攻敌 "
供,gong,亻,8,供,wawy,2509,32122134,"供 <动>
(形声。从人,共声。本义:供给,供应)
同本义 [supply;feed;provide;equip]
供,供给。――《说文》
凡与之所以大用者,外供甲兵而内给淫奢也。――《韩非子·解老》
王之诸臣皆足以供之,而王岂为是哉?――《孟子·梁惠王上》
今诸生学于太学,县官日有廪稍之供, 改杆暧恤酶鹬?无冻馁之患矣。――明·宋濂《送东阳马生序》
一人之食供十人已不足,何况供百人乎?――清·洪亮吉《治平篇》
又如:供亿(供应所需,也指供应的东西);供膳(供给膳食);供饷(供给差粮);供祀(供给祭祀)
提供某种条件[给对方利用] [for (the use or convenienc"
肱,gong,月,8,肱,edcy,7537,35111354,"肱 <名>
(形声。从肉,厷声。本义:上臂,手臂由肘到肩的部分)
同本义 [brachium;forearm]后多引伸泛指洛膊
肘臂节也。――《说文》。段注:“厷与臂之节曰肘,股与胫之节曰膝。《深衣》支‘胳之高下,可以运肘。袂之长短,反诎之及肘。’注云:‘肘当臂中为节,臂骨上下各二寸。’按:上谓厷,下谓臂匑也。”
麾之以肱,毕来既升。――《诗·小雅·元差别》。朱熹集注:“但以手麾之,使来则毕来,使升则既升也。”
曲肱而枕之。――《论语》
比喻帝王的卿佐 [imperial assistant]
洸洸司徒公,天子股与肱。――唐·韩愈诗
股肱之臣
肱骨
[upper arm"
宫,gong,宀,9,宮,pkkf,2512,445251251,"宫 <名>
(象形。甲骨文字形,象房屋形。在穴居野处时代也就是洞窟。外围象洞门,里面的小框框象彼此连通的小窟,即人们居住的地方。本义:古代对房屋、居室的通称(秦、汉以后才特指帝王之宫))
同本义 [house]
宫,室也。――《说文》
宫谓之室,室谓之宫。――《尔雅·释宫》
古者贵贼同称宫。秦汉以来,惟王者所居称宫焉。――《释文》
父子皆异宫。――《礼记·内则》
上入执宫功。――《诗·豳风·七月》
后世圣人易之以宫室。――《易·系辞下》
且许子何不为陶冶,舍皆取诸其宫中而用之?――《孟子·滕文公上》
父母闻之,清宫除道,张乐设"
恭,gong,小,10,恭,awnu,2507,1221342444,"恭 <形>
(形声。从心,共声。本义:恭敬,谦逊有礼)
同本义 [respectful and submissive]
密人不恭,敢距大邦。――《诗·大雅·皇矣》
恭,敬也。――《尔雅》
何胤云,在貌为恭,在心为敬,何之所说,从多举也。――《礼记·曲礼上》疏
君子敬而无失,与人恭而有礼。――《论语·颜渊》
公子执辔愈恭。――《史记·魏公子列传》
又如:恭默(谦恭沈静不语);恭倨(恭敬和傲慢);恭恪(心存恭敬而态度谨慎);恭敬(犹尊敬);恭和(谦恭温和);恭逢其盛(亲身经历到那种盛况);恭素(恭谨纯朴)
通“洪”。大 [great]。如:恭德 (大德)
工整 [neat]。如:恭笔(工 "
蚣,gong,虫,10,蚣,jwcy,8228,2512143454,见“蜈蚣”
躬,gong,身,10,躳,tmdx,2510,3251113515,"躬 <名>
(形声。从身,弓声。从“身”的字多与身体有关。本义:整个身体)
同本义 [body]
躬,身也。――《说文》
信圭矦守之,躬圭伯守之。――《考工记·玉人》。按,琢为人形,信直躳曲。
吾党有直躬者。――《论语》。孔注:“直身而行。”
躬腠胝无胈。――《史记·司马相如传》。索隐:“体也。”
我鞠躬不敢息。――马中锡《中山狼传》
百姓愁苦,靡所错躬(指安身)。――《汉书·元帝纪》
臣鞠躬尽瘁,死而后已。――诸葛亮《后出师表》
又如:躬体(身体);躬先士卒(身先士卒);躬擐(身穿。擐:穿)
生命 [life]
见南郢之流风兮,殒余躬于沅、"
龚,gong,龙,11,龔,dxaw,2508,13534122134,"龚 <动>
(“供”的古字。形声。从龙,共声。本义:供给。后作“供”)
同本义 [supply]
龚,给也。――《说文》。段玉裁注:《系部》曰:给,相足也。此与《人部》供音义同。今供广而龚废也。
龚工氏之子曰句龙。――《孔子家语·五帝》
奉职输赋,进比蕈人,无敢不龚。――柳 谠段涓悦?
通“恭”。恭敬 [respect]
象龚滔天。师古注:貌象恭敬,过恶漫天。――《汉书·王尊传》
又如:龚行(恭敬的行为)
奉,奉行 [follow]
龚,奉也。――《玉篇》
今予维龚行天之罚。――《书·甘誓》
龚 <名>
姓
龚自珍
[Gong Zizhen] (1792―1841) 清思想"
觥,gong,角,13,觵,qeiq,8601,3535112243135,"觥 <名>
(形声。从角,黄声。俗从光声。本义:中国古代用兽角制的酒器,后也有用木或铜制的) 同本义 [wine vessel made of horn]
觵,兕牛角可以饮者也。――《说文》
我姑酌彼兕觥。――《诗·周南·卷耳》。传:“角爵也。”
又如:觥爵(盛酒的器皿);觥筹(酒器和酒令筹);觥盏(酒杯);觥盂(酒器)
觥 <形>
大,丰盛 [sumptuous]
觥饭不及壶食。――《国语·越语》
觥羊之义。――扬雄《太玄·毅》
又如:觥羊(大羊);觥饭(丰盛的饭菜);觥责(大加指责)
刚直、壮健的样子 [upright and outspoken]
关中觥觥郭子横。――《后汉书·郭宪传》。注:“"
巩,gong,工,6,鞏,amyy,2514,121354,"巩 <动>
(形声。从革,巩声。从“革”,表示与皮革有关。本义:用皮革捆东西)
同本义 [fasten with a leather band]
巩,以韦束也。――《说文》
巩用黄牛之革。――《易·革》
无不克鞏。――《诗·大雅·瞻卬》
使坚固 [consolidate]。如:巩固国防
巩 <形>
恐惧 [terrorful]
故君子恭而不难,敬而不巩。――《荀子·君道》
又如:巩巩(恐惧的样子)
巩 <名>
中国河南省县名 [Gong county],以在洛水之间,四面皆山,可以巩固,故名,历代因之
姓"
汞,gong,水,7,銾,aiu,2515,1212534,"汞 <名>
本义:一种有毒的银白色一价和二价重金属元素,它是常温下唯一的液体金属,游离存在于自然界并存在于辰砂、甘汞及其他几种矿中。常常用焙烧辰砂和冷凝汞蒸气的方法制取汞,它主要用于科学仪器(电学仪器、控制设备、温度计、气压计)及汞锅炉、汞泵及汞气灯中 [mercury]――元素符号Hg。通称“水银”
汞槽
[mercury tank] 一种水银容 器,在容器的两端放置成对的变换器;用于水银延迟线中
汞弧
[mercury arc] 在玻璃或石英管中通过汞蒸汽的放电,它发射富于光化性的紫外线蓝绿光,用于各种目的(例如用于水的杀菌消毒、照相或整流器中)
汞柱
"
拱,gong,扌,9,拱,rawy,2516,121122134,"拱 <动>
(形声。从手,共声。本义:抱拳,敛手。两手在胸前相合,表示恭敬)
同本义 [salute with the hands folded]
拱,敛手也。――《说文》。注:“谓沓其手。右手在内,左手在外。男之吉拜尚左,女之吉拜尚右。凶拜反是。九拜必皆拱手。”
子路拱而立。――《论语》
颐羀 构啊（D―《礼记·玉藻》
与我其拱璧。――《左传·襄公二十八年》。注:“拱,谓合两手也。”
拱把之桐梓。――《孟子·告子上》
文武并用,垂拱而治。――唐·魏征《谏太宗十思疏》
子路拱而立。――《论语·微子》
又如:拱默(拱手不言,以避免惹是非);拱伏(两手抱拳以 "
珙,gong,王,10,珙,gawy,7178,1121122134,"珙 <名>
大璧 [big jade]
珙,大璧也。――《玉篇》"
共,gong,八,6,共,awu,2518,122134,"共 <动>
供奉 [piously worship;offer respectfully]
不共神祗。――《国语》
尔贡包茅不入,王祭不共,无以缩酒。――《左传》
恭敬。通“恭” [respect;venerate]
共武之服。――《诗·小雅·六月》
虔共尔位。――《诗·大雅·韩奕》
公卑杞,杞不共也。――《左传 べ夜吣辍?
共承嘉惠。――《史记·屈原贾生列传》。集解:“敬也。”
又如:共命(敬从命令);共勤(恭谨勤劳);共承(恭敬地承奉);共奉(敬奉,供奉)
供给;供应。通“供” [supply]
共其羊牲。――《周礼·羊人》
事之共给。――《国语·周语》
不能共亿。――《左传·"
贡,gong,贝,7,貢,amu,2517,1212534,"贡 <动>
(形声。从贝,工声。本义:进贡,把物品进献给朝廷)
同本义 [offer tribute]
贡,献功也。――《说文》
贡,上也。――《释言》
贡,献也。――《广雅》
尔贡包茅不入。――《左传·僖公四年》
以令地贡。――《周礼·大司徒》。注:“贡地所生,谓九谷。”
以任地事而令贡赋。――《周礼·小司徒》。注:“谓九谷三泽之材也。”
贡者,自治其所受田,贡其税谷。――《考工记·匠人》注
举天下所贡蝴蝶、螳螂、油利挞、青丝额一切异状遍试之,无出其右者。――《聊斋志异·促织》
又如:贡奉(进献物品给朝廷);贡云(宋宫中假山艮岳既成,命 "
勾,gou,勹,4,勾,qci,2520,3554,"勾 <动>
本作“句”。弯曲 [bend]。如:勾垂(弯曲低垂);勾着背;勾曲
删除或截取 [cancel]
谢安已令吏部郎袁彦伯撰策文,文成,安辄勾点,令更治改。――《魏书·司马叡传》
把报上的新词勾出来
又如:勾除(勾销,除掉);勾抹(勾除;抹掉);勾却(勾销,取消)
勾勒(用笔先勾一个 掷? [delineate]。如:勾染(勾勒渲染);勾填(勾勒填描)
勾结 [collude with]
都是这些和尚勾合光棍,在外诈作客商模样。――清·艾衲居《豆棚闲话》
又如:勾哄(勾结哄骗);勾合(勾结;串通,结合)
勾引,引诱 [seduce]
他在王婆茶房里,和武大娘子勾搭上了。――《水浒传》
"
佝,gou,亻,7,佝,wqkg,5694,3235251,"佝 <名>
佝偻 [rickets]
佝,病偻。――《集韵》
又如:佝偻病
佝偻
[stoop] [口]∶脊背向前弯曲
佝偻病
[rickets] 婴儿或幼儿容易得的一种病,多由缺乏维生素D、肠道吸收钙、磷的能力降低引起。患者头大、鸡胸、驼背、两腿弯曲、腹部膨大、发育迟缓。也叫“软骨病”"
沟,gou,氵,7,溝,iqcy,2521,4413554,"沟 <名>
(形声。从水,冓声。本义:田间水道)
同本义 [ditch;irrigation canals and ditches]
沟,水渎,广四尺,深四尺。――《说文》
九夫为井,井间广四尺、深四尺,谓之沟。――《考工记·匠人》
十夫有沟,沟上有畛。――《周礼·遂人》
苟为无本,七八月之间雨集,沟浍皆盈;其涸也,可立而待也。――《孟子·离娄下》
又如:沟洫(沟浍。田间水道与沟渠);沟洫(田间水道);沟塍(沟渠和田埂)
泛指水道 [drain;ditch]
水注谷曰沟。――《尔雅》
血流入沟中。――《汉书·刘尾氂传》
鲁以五月起众为长沟。――《韩非子·外储说右上》
兵法曰:“ "
钩,gou,钅,9,鈎、鉤,qqcy,2519,311153554,"钩 <名>
(会意。从金,从句,句亦声。“句”,弯曲。也具有表意作用。本义:衣带上的钩。引申为“ 钓鱼或挂物用的钩”)
形状弯曲,用于探取、悬挂器物的用品。可分为钓钩、挂钩、带钩等 [hook]
鉤,曲也。――《说文》。韵会引作“曲鉤也。”
鉤,曲也,所以鉤悬物也。――《玉篇》
金路鉤。――《周礼·春官·巾车》
申孙之矢,集于桓鉤。――《国语·晋语》。注:“带鉤也。”
岂谓一鉤金。――《孟子》
窃鉤者诛。――《庄子·胠箧》
以尔鉤援。――《诗·大雅·皇矣》。传:“鉤梯也,所以引上城者。”
作刀剑鉤鐔。――《汉书·韩延寿传》。 "
缑,gou,纟,12,緱,xwnd,7135,551325131134,"缑 <名>
刀剑等柄上所缠的绳 [rope on the handle of a knife or sword]。如:缑蒯(即蒯缑。指以草绳缠绕剑柄)
山名 [Gou mountain]。如:缑氏山(山名。在河南省偃师县);缑山(即缑氏山。指修道成仙之处);缑峰(即缑氏山。多指修道成仙处)
姓 [surname]。周卿士食采于缑,因 晕 "
緱,gou,糹,15,,,,554444325131134,
篝,gou,竹,16,篝,tfjf,8384,3143141122125211,"篝 <名>
(形声。从竹,冓声。本义:竹笼) 同本义 [bamboo cage]
篝,笿也,可熏衣。――《说文》。方言注:“今熏笼也。”
夜篝火。――《史记·陈涉世家》
上大下小而长,可以盛物的竹笼。如:篝石(以竹笼盛石块);篝灯呵冻(置灯于笼中,并以口气嘘物取暖。喻写作之勤奋);篝车(指水车);篝篓(竹筐) 
指熏笼。如:篝衣(把衣服放在熏笼上烘干或烘暖)"
鞲,gou,革,19,韝,afff,8724,1221251121122125211,"鞲 <名>
臂套。用革制成,用以束衣袖,射箭或操作时用 [leather oversleeve]
鞲,射臂决也。――《说文》
袒鞲蔽。――《史记·张耳陈余传》
董君绿帻傅鞲。――《汉书·东方朔传》
又如:鞲蔽(臂套);鞲扞(射箭用的皮臂套);鞲鹰(蹲在臂套上的苍鹰);鞲绳(拴住鞲鹰的绳子)
风箱 [bellows]。如:鞲扇(皮扇);鞲鞴(活塞)"
岣,gou,山,8,岣,mqkg,6524,25235251,"岣嵝
[mountain peak]∶山巅
岣,岣嵝,山巅。――《广韵》
[Goulou peak]∶中国湖南省衡山的七十二峰之一,高1300米"
狗,gou,犭,8,狗,qtqk,2523,35335251,"狗 <名>
(形声。从犬,句声。本义:犬。原指小犬。后为狗犬的通称)
同本义 [dog;canine]
狗,犬也。大者为犬,小者为狗。――《说文》
艮为狗。――《易·说卦传》
故斗运狗三月而生也。――《春秋·考异郵》。注:“狗,斗之精所生也。”
以狗御蛊。――《史记·秦本纪》
效犬者左牵之。――《礼记·曲礼上》。疏:“大者为犬,小者为狗。”
悍吏之来吾乡,…哗然而骇者,虽鸡狗不得宁焉。――唐·柳宗元《捕蛇者说》
有念“笑人齿缺曰狗窦大开”的。――《从百草园到三味书屋》
属于犬科(Canidae)的一种食肉类哺乳动物(Canis familiaris),自史"
苟,gou,艹,8,苟,aqkf,2522,12235251,"苟 <名>
(形声。从艸,句声。本义:草名。又:菜名) 同本义 [grass name]
苟,苟草也。――《说文》
苟贞夫。――《急就篇》。注“苟,草名也。”
苟 <形>
随便,轻率 [careless;negligent;indifferent]
生亦我所欲,所欲有甚于生者,故不为苟得也。――《孟子·告子上》
又如:一丝不苟;不苟言笑;苟言(言谈轻率随便)
贪求 [greedy]。如:苟利(贪求不正当的利益);苟冒(贪求);苟欲(贪求;不正当的欲望);苟贪(贪求)
卑下 [humble]。如:苟贱(卑鄙下贱);苟辞(诌媚之言)
苟 <副>
姑且;暂且 [tentatively;for the moment]
苟者,偷合之称。所以行为廉 "
枸,gou、ju,木,9,枸,sqkg,7259,123435251,"枸 <名>
盘错的树根 [twisted roots]
故枸木必将待櫽栝烝矫然后直。――《荀子·性恶》
有木,青叶紫茎,…,下有九枸,其实如麻,其叶如芒。――《山海经》
枸 <形>
通“钩”。弯曲 [crooked;curved]
故枸木必将待櫽括烝矫然后直。――《荀子·性恶》
枸橘
[trifoliate orange] 见“枳”

枸杞
[Chinese wolfberry] 落叶灌木,果实叫枸杞子,中药入药

枸 <名> ju
植物名,即蒌叶 [betel]。胡椒科,藤本,近木质。叶互生,大而厚,卵状长圆形。浆果肉质,绿黄色,叶可入药。如:枸酱(即“蒟酱”);枸橼(即“香橼”)。枳枸,即拐枣 [raisin tree]
"
玽,gou,王,9,,,,112135251,
笱,gou,竹,11,笱,tqkf,8349,31431435251,"笱 <名>
安放在堰口的竹制捕鱼器,大腹、大口小颈,颈部装有倒须,鱼入而不能出 [a bamboo trap for fishing at the opening of a weir]
笱,曲竹捕鱼具也。从竹句,会意。句亦声。承于石梁之孔,鱼入不得出,又有以簿为梁笱承之者,谓之寡妇之笱。――《说文》
无发我笱。―― 妒ば⊙拧ば≯汀?
敝笱在梁。――《诗·齐风·敝笱》"
构,gou,木,8,構,sqcy,2525,12343554,"构 <动>
(会意。古字为“冓。从木,冓声。字本作“冓”,金文象屋架两面对构形。本义:架木造屋)
同本义 [construct;build]
冓,交积材也。――《说文》
构,盖也。――《说文》
字亦作“搆”
大搆驾,兴宫室。――《淮南子·本经》
筑土构木。――《淮南子·泛论》
观其结构。――《鲁灵光殿赋》
有圣人作,构木为巢以避群害,而民悦之,使王天下,号之曰有巢氏。――《韩非子·五蠹》
骊山北构而西折,直走咸阳。――唐·杜牧《阿房宫赋》
又如:构木(架木造物);构天(构造天地);构巢(构木为巢);构厦(营造大厦);构第(营造宅第)
构成,造成 [comp"
诟,gou,讠,8,詬,yrgk,5824,45331251,"诟 <名>
(形声。从言,后声。本义:耻辱) 同本义 [disgrace;shame]
詬,謑詬耻也。――《说文》
常以儒相詬病。――《礼记·儒行》
余不忍其詬。――《左传·昭公二十年》
诟,耻辱也。――《玉篇》
诟莫大于宫刑。――司马迁《报任安书》
公以晋诟语之。――《左传》
又如:诟耻(耻辱);诟丑(耻辱)
诟 <动>
诟,骂也。――《玉篇》
曹人诟之,不行。――《左传·哀公八年》
投龟诟天而呼。――《左传·昭公十三年》
重丘人闭门而诟之。――《左传·襄公十七年。注:“骂也。”
予自度不得脱,则直前诟虏帅失信。――宋·文天祥《指南录后序"
购,gou,贝,8,購,mqcy,2526,25343554,"购 <动>
(形声。从贝。从“贝”,表示与财物有关。本义:悬赏征求)
同本义 [offera reward for]
购,以财有所求也。――《说文》
购,偿也。――《广雅·释言》
吾闻汉购我头千金,邑万户,吾为若德。――《史记·项羽本纪》
穷饿无聊,追购又急,天高地迥,号呼靡及。――宋 の奶煜椤吨改下己笮颉?
又如:购求(设置奖金以捉捕犯人);购问(悬赏征询);购募(悬赏募求);购悬(悬赏缉拿)
原指用重金收买,后泛指买 [purchase;buy]
帝方博购王羲之贴。――《旧唐书·褚遂良传》
予购三百盆,皆病者,无一完者。――清·龚自珍《病梅馆记》
又如:购求(寻求"
垢,gou,土,9,垢,frgk,2524,121331251,"垢〈名〉
(形声。从土,后声。本义:污秽,尘土一类的脏东西)
同本义 [dirt;filth]
垢,浊也。――《说文》
茫然彷徨乎尘垢之外。――《庄子·大宗师》
不吹毛而求小疵,不洗垢而察难知。――《韩非子·大体》
爬罗剔块,刮垢磨光。――韩愈《进学解》
不获世之滋垢,皭然 喽蛔艺咭病（D―《史记·屈原贾生列传》
又如:积垢;尘垢;泥垢;牙垢;污垢;耳垢
耻辱,因不名誉而产生的羞耻感 [shame]
受天下之垢。――《庄子·让王》
国君含垢。――《左传·宣公十五年》
沉积的水垢,尤指烧水器皿(如锅炉)内部的 [scale]。如:锅垢;水垢
蒙受屈辱或"
够,gou,夕,11,夠,qkqq,2527,35251354354,"够 <形>
(形声。从多,句声。本义:聚,多) 同本义 [many]
繁富夥够,非可单究。――晋·左思《魏都赋》
又如:够使(够多)
够 〈动〉
数量上满足;足够 [be enough;be sufficient;be adequate]。如:够本;够味;够十人吃的食物;他吃的食物不够
钱不够
材料够了
达到某一点 蚰持殖潭?[reach(a certain point or degree);get hold of;be up to]。如:刚够条件;够资格;够格;个子不够高
手等达到,触及 [reach(sth. With one's hand,etc.)]
[鸣凤]伸手去摘,但是她的身子短了一点,够不着。――巴金《家》
又如:够不着
表示超过一定限度,无法承受下"
媾,gou,女,13,媾,vfjf,7037,5311122125211,"媾 <动>
(形声。从女,冓声。本义:交互为婚姻,亲上结亲)
同本义 [bigamy]
媾,重婚也。――《说文》
今将婚媾以从秦。――《国语·晋语》
恢复亲善友好的关系,讲和,交好 [negotiate peace]
媾,和好也。――《正字通》
无益也,不如发重使为媾。――《史记·平原君虞卿 写?
楼缓言不媾,来年秦复攻,王得无更割其内而媾!――《战国策·赵策》
又如:媾和
厚爱,宠爱 [dote on]
彼其之了,不遂其媾。――《诗·曹风·侯人》
交合 [copulate]。如:交媾
会合 [meet]。如:媾兵(交兵,交战);媾接(交接)"
彀,gou,弓,13,彀,fpgc,7616,1214515153554,"彀〈动〉
张满弓 [draw a bow to the full]
彀,张弩也。――《说文》
彀弓弩,持满。――《汉书·周亚夫传》
羿之教人射,必志于彀。――《孟子·告子上》
通“够” [can]。如:彀不上(够不上;达不到)
彀 <名>
箭靶 [target]
羿有以感弓矢,故彀可得而中也。――《管子·小称》
目标,目的 [aim;object]
夫言行者,以功用为之的彀者也。――《韩非子·问辩》
程式 [rule]
诗虽不入彀,而笔力甚雅,每出人意表。――刘献廷《广阳杂记》
彀中
[shooting range]∶弩射程所及的范围
游于羿之彀中。――《庄子·德充符》
[trap]∶比喻圈套、 "
遘,gou,辶,13,遘,fjgp,6960,1122125211454,"遘〈动〉
(形声。从辵,表示与行走有关,冓声。本义:遇,遇见)
同本义 [encounter;meet]
遘,遇也。――《说文》
遘厉虐疾。――《书·金滕》
夫何予生之不遘时!――《楚辞·严忌哀时命》
是疾易传染,遘者虽戚属,不敢同卧起。――清·方苞《狱中杂记》
又如:遘屯(遭遇困难);遘时(逢时,遇到好的机运);遘难(遭遇灾难);遘慝(遭遇灾祸);遘愍(遭遇忧患);遘时(遇到好时机);遘辰(遇到好时机)
通“构”。构成,造成 [form;make up]
西京乱无象,豺虎方遘患。――王粲《七哀诗》
又如:遘祸(构祸,造成灾祸);遘患(作乱);遘扇(构扇。挑拨煽动)"
觏,gou,见,14,覯,fjgq,7477,11221252112535,"觏 <动>
(形声。从见,冓声。本义:遇,遇见;看见)
同本义 [meet with;see]
觏,遇见也。――《说文》
亦既觏止。――《诗·召南·草虫》
我觏之子。――诗·豳风·伐柯》
乃觏于京。――《诗·大雅·公刘》
忧心悄悄,愠于群小。觏闵既多,受侮不少。――《诗·邶风·柏 邸?
又如:觏闵(遭遇不幸);觏晤(会面);觏面(见面);觏止(相遇)
遭遇 [encounter;meet with]。如:觏侮(遭受欺侮)
构成。通“构” [form]
郇瑕氏土薄水浅,其恶易觏。――《左传·成公六年》
又如:觏恶(构成疾疢)"
估,gu,亻,7,估,wdg,2532,3212251,"估 <名>
(形声。从人,古声。本义:物价)
同本义 [price]
乃高盐直,贱帛估。――《新唐书·陆长源传》
通“贾”。商人 [dealer]
莫复临时不寄人,漫道江中无估客。――《玉台新咏·梁元帝·别诗》
又如:估人(商人)
市场税 [market tax]
估税悉除,市无二价。――《晋书·甘卓传》
又如:估税(古代的一种市场税)
估 〈动〉
引申为估价,估量 [evaluate]。如:高估其价;估产;估评(估价);估单(估计货物价值运费等的清单。即估价单)
[方]∶逼迫;强迫 [force]
硬要估住他赔。――艾芜《猪》
又如:估打成招;估逼(催逼;强逼)
用同“鼓”。凸起;"
咕,gu,口,8,咕,kdg,2530,25112251,"咕〈象〉
形容刹车、低声说话等的声音 [coo]。如:小孩咕、咕、咕地笑了;咕囔(咕哝。小声说话或自言自语)"
姑,gu,女,8,姑,vdg,2535,53112251,"姑〈名〉
(形声。从女,古声。本义:丈夫的母亲)
同本义 [the mother of one's husband]
姑,夫母也。――《说文》
姑在则曰君姑,姑殁则曰先姑。又,妇谓夫之庶母为少姑。――《尔雅》
如母而非母也,姑也。――《白虎通》
既而将诉于舅姑;舅姑(公婆)爱其子,不能御。―― 啤だ畛读愦?
又如:翁姑;姑嫜(古时妻子对丈夫父母的称呼,即公婆)
父亲的姐妹 [aunt; the sister of one's father]
父之姊妹为姑。――《尔雅》
问我诸姑。――《诗·邶风·泉水》
姪其从姑。――《左传·僖公十五年》
又如:姑舅(姑母和舅父);姑姊(父之姐);姑 "
孤,gu,子,8,孤,brcy,2534,52133544,"孤〈名〉
(形声。从子,瓜声。本义:幼年丧父,即孤儿)
同本义 [orphan]
孤,无父也。――《说文》
如孤子。――《礼记·深衣》。注:“三十以下无父称孤。”
司民协孤终。――《国语·周语》
少伶俜而偏孤兮。――潘岳《寡妇赋》
老而无子曰独,幼儿无父曰孤。――《孟子·梁惠王下》
救灾患,宥孤寡。――《左传·昭公十四年》
备答曰:“刘荆州临亡,讬我以遗孤,背信自济,吾所不为,死何面目见刘荆州乎?――孔衍《汉魏春秋》
又如:孤驹(无母的小马);孤遗(无父母的子女);孤雏(失去母鸟的幼鸟)。又如:孤疾(孤儿和残疾人);六尺之孤(没有父亲的未"
沽,gu,氵,8,沽,idg,2533,44112251,"沽 <名>
(形声。从水,古声。本义:古水名)
同本义 [Gu River]
沽,沽水,出渔阳塞外,东入海。――《说文》
古水名,即今河北省白河
即今河北省州河。下流为蓟运河,经宁河县至天津市北塘入海
天津市的别称 [Tianjing city]
沽 〈动〉
买。多指买酒。通“酤” [buy ]
沽酒市脯。――《论语·乡党》
向了一回火,觉得身上寒冷,寻思却才老军所说,二里路外有那市井,何不去沽些酒来吃?――《水浒》
又如:沽酒市脯(买酒买菜);沽酒(从市场上买来的酒;买酒)
卖,出售。通“酤” [sell]
有美玉于斯,韫匵而藏诸?求善贾而沽诸?――《论语·子罕》
宋"
轱,gu,车,9,軲,ldg,7379,152112251,"轱 <名>
车的前胡 [wooden bar]。车辕前端下垂的木棍,停车时靠它拄地以保持车厢平衡。如:轱轮(车轮子);轱轳(车轮子)
轱辘
[wheel] [口]∶轮,车轮,用金属、木料或其它坚固材料做的圆形构架
[roll]∶转;滚动
球轱辘远了"
鸪,gu,鸟,10,鴣,dqyg,8019,1225135451,"鸪
“鹧鸪”(:鸟名。“鹁鸪”:鸟名 [partridge]"
菇,gu,艹,11,菇,avdf,2529,12253112251,"菇〈名〉
蘑菇 [mushroom]。属于担子菌纲菌目(Agaricales)的真菌或其子实体(担子果)。如:洋菇;香菇;草菇――亦作“菰”"
菰,gu,艹,11,苽,abry,6152,12252133544,"菰 <名>
植物名 [few-flower wildrice]。即茭白(Zizania caduciflora)。禾本科,菰属。一种多年水生高秆的禾草类植物,茎中因寄生菌的作用而形成笋状结构,称茭白笋,可供食用。如:菰稗(茭白和稗子);菰首(即茭白);菰苇(指茭白和苇)
同“菇” [mushroom]。如:香菰,草菰"
蛄,gu,虫,11,蛄,jdg,8233,25121412251,"蛄〈名〉
蝼蛄 [mole cricket]
蛄,蝼蛄也。――《说文·虫部》
嘹嘹湿蛄声,咽源惊溅起。――唐·李贺《昌谷诗》"
觚,gu,角,12,觚,qery,8593,353511233544,"觚〈名〉
(形声。从角,瓜声。本义:中国古代盛行于商代和西周的一种酒器,用青铜制成,口作喇叭形,细腰,高足,腹部和足部各有四条棱角,容量3升,一说是2升)
同本义 [beaker;goblet]
觚,乡饮酒之爵也。一曰觞受三升者谓之觚。――《说文》
二觚。――《仪礼·特牲礼记》。注:“爵一升,觚二升,觯三升,角四升,散五升。”
执觞觚杯豆而不醉。――《大戴礼记·曾子事父母》
坐取觚洗。――《仪礼·燕礼》
子曰:“觚不觚,觚哉!觚哉!”――《论语·雍也》
左边几上文王鼎箸香盒,右边几上汝窑美人觚。――《红楼梦》
又如:觚不觚(觚不成其为觚。形容"
辜,gu,辛,12,辜,duj,2528,122514143112,"辜 <名>
(形声。从辛,古声。“辛”,是受刑的意思。本义:罪行)
同本义 [crime]
辜,罪也。――《说文》。段注:“辜本非常重罪,引申之凡有罪者皆曰辜。”
民之无辜。――《诗·小雅·正月》
无罪无辜。――《诗·小雅·十月之交》
天乎无辜。――《公羊传·宣公六年》
至齐,见辜人焉。――《庄子·则阳》
赏无功之人,罚不辜之民,非所谓明也。――《韩非子·说疑》
至海陵,如高沙,常恐无辜死。――宋·文天祥《指南录后序》
又如:死有余辜;无辜
灾难,祸害 [calamity]
害遍生民,辜及朽骨。――《汉书》
通“故”。原故,原因 [reason;cau"
